customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_rating_was_null,state_abbrev,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Monthly,0,NM,0.0,0,12,672,0.3919634520474857,Mid,1,0,1,0,Mid-Value Organic
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly,0,AR,0.0,0,4,284,0.3205432172869147,Low,1,0,0,0,Low-Value Organic
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,0,AK,0.0,0,26,2444,0.5261537948512739,High,0,0,0,0,High-Value Organic
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually,0,LA,0.0,0,1,97,0.5317176870748299,High,1,0,1,0,High-Value Organic
3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months,0,ND,0.0,0,4,108,0.1440126050420168,Low,0,0,0,0,Low-Value Organic
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Standard,No,No,25,Credit Card,Monthly,0,RI,0.0,0,12,336,0.2684940642923836,Low,1,0,0,0,Low-Value Organic
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly,0,CT,0.0,0,12,804,0.4445995064692544,Mid,1,0,1,0,Mid-Value Organic
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly,0,NY,0.0,0,4,280,0.4864445778311324,Mid,1,0,1,0,Mid-Value Organic
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly,0,KY,0.0,0,26,2470,0.8024293050553556,High,0,0,1,0,High-Value Organic
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Express,No,No,12,Venmo,Bi-Weekly,0,ME,0.0,0,26,624,0.2548952914499133,Low,0,0,0,0,Low-Value Organic
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly,0,MO,0.0,0,52,1820,0.4774659863945578,Mid,0,0,0,0,Mid-Value Organic
3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly,0,GA,0.0,0,4,88,0.170798319327731,Low,0,0,0,0,Low-Value Organic
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months,0,AZ,0.0,0,4,264,0.3337234893957583,Low,1,0,0,0,Low-Value Organic
3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly,0,NH,0.0,0,26,2158,0.4395041349873282,Mid,0,0,0,0,Mid-Value Organic
3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly,0,GA,0.0,0,52,4940,0.9791666666666666,High,1,0,1,1,High-Value Organic
3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,0,CA,0.0,0,1,41,0.1827380952380952,Low,0,0,0,0,Low-Value Organic
3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,0,AZ,0.0,0,4,308,0.549624849939976,High,0,0,1,0,High-Value Organic
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly,0,FL,0.0,0,12,624,0.5249566493263972,High,1,0,1,0,High-Value Organic
3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly,0,NY,0.0,0,26,1066,0.2713068560757636,Low,1,0,0,1,Low-Value Organic
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly,0,ID,0.0,0,26,728,0.2715619581165799,Low,1,0,0,0,Low-Value Organic
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually,0,VA,0.0,0,1,90,0.5093537414965986,High,1,0,1,0,High-Value Organic
3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually,0,MI,0.0,0,1,55,0.4111394557823129,Mid,0,0,1,0,Mid-Value Organic
3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months,0,NH,0.0,0,4,292,0.4921418567426971,Mid,1,0,1,0,Mid-Value Organic
3591,27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months,0,SD,0.0,0,4,348,0.4212234893957583,Mid,0,0,0,0,Mid-Value Organic
3592,48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,0,SD,0.0,0,4,356,0.5588085234093637,High,0,0,1,0,High-Value Organic
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly,0,NJ,0.0,0,26,2132,0.5373782846471922,High,1,0,0,1,High-Value Organic
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly,0,WY,0.0,0,12,960,0.4783580098706149,Mid,1,0,0,1,Mid-Value Organic
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,0,AL,0.0,0,4,348,0.489250700280112,Mid,0,0,1,0,Mid-Value Organic
3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually,0,SD,0.0,0,1,41,0.1759353741496598,Low,0,0,0,0,Low-Value Organic
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly,0,SC,0.0,0,26,2158,0.7184156996131786,High,1,0,1,1,High-Value Organic
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly,0,NM,0.0,0,4,284,0.3477541016406562,Low,0,0,0,0,Low-Value Organic
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,0,CT,0.0,0,26,1976,0.5191810057356275,High,1,0,0,1,High-Value Organic
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly,0,KS,0.0,0,52,1768,0.4120748299319728,Mid,1,0,0,1,Mid-Value Organic
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly,0,SC,0.0,0,26,2106,0.5808306655995731,High,0,0,0,0,High-Value Organic
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly,0,NC,0.0,0,12,564,0.198000867013472,Low,0,0,0,0,Low-Value Organic
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,0,WY,0.0,0,4,144,0.3515806322529011,Mid,0,0,1,0,Mid-Value Organic
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly,0,LA,0.0,0,52,2652,0.4897108843537415,Mid,0,0,0,0,Mid-Value Organic
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually,0,LA,0.0,0,1,86,0.3838435374149659,Mid,0,0,0,0,Mid-Value Organic
3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,0,AL,0.0,0,4,164,0.345203081232493,Low,1,0,1,0,Low-Value Organic
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually,0,MN,0.0,0,1,90,0.5637755102040817,High,1,0,1,0,High-Value Organic
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly,0,NM,0.0,0,26,2418,0.5968170601573962,High,0,0,0,0,High-Value Organic
3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months,0,TN,0.0,0,4,224,0.1764105642256902,Low,1,0,0,0,Low-Value Organic
3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,0,NM,0.0,0,12,468,0.3551437241563291,Mid,0,0,1,0,Mid-Value Organic
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,0,TX,0.0,0,26,2236,0.5880585567560358,High,1,0,0,1,High-Value Organic
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually,0,WA,0.0,0,1,82,0.4556122448979591,Mid,0,0,1,0,Mid-Value Organic
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months,0,MI,0.0,0,4,116,0.2271758703481392,Low,0,0,1,0,Low-Value Organic
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually,0,MN,0.0,0,1,27,0.2944727891156463,Low,0,0,1,0,Low-Value Organic
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually,0,DE,0.0,0,1,25,0.14328231292517,Low,1,0,0,0,Low-Value Organic
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly,0,CA,0.0,0,12,372,0.1381369214352407,Low,1,0,0,0,Low-Value Organic
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly,0,WI,0.0,0,26,598,0.3935857676403895,Mid,0,0,1,0,Mid-Value Organic
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly,0,KY,0.0,0,12,564,0.3748716153127918,Mid,1,0,1,0,Mid-Value Organic
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,0,NV,0.0,0,26,1742,0.6721571962118181,High,1,0,1,1,High-Value Organic
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly,0,NC,0.0,0,52,3900,0.8958333333333334,High,1,0,1,1,High-Value Organic
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly,0,LA,0.0,0,26,2132,0.6054054955315459,High,0,0,1,0,High-Value Organic
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,No,5,Cash,Fortnightly,0,NJ,0.0,0,26,832,0.2406095771641989,Low,1,0,0,0,Low-Value Organic
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually,0,WI,0.0,0,1,41,0.1623299319727891,Low,1,0,0,0,Low-Value Organic
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly,0,AR,0.0,0,52,4628,0.6412414965986395,High,0,0,0,0,High-Value Organic
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly,0,TX,0.0,0,26,2132,0.5645891690009337,High,1,0,0,1,High-Value Organic
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly,0,IL,0.0,0,52,5148,0.8733843537414966,High,1,0,1,1,High-Value Organic
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly,0,MS,0.0,0,4,392,0.5554921968787515,High,0,0,1,0,High-Value Organic
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months,0,DE,0.0,0,4,216,0.4810024009603841,Mid,0,0,1,0,Mid-Value Organic
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly,0,GA,0.0,0,12,1056,0.5865212751767374,High,1,0,1,1,High-Value Organic
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly,0,KS,0.0,0,26,1118,0.5517490329465119,High,1,0,1,1,High-Value Organic
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly,0,OK,0.0,0,52,3796,0.7446428571428573,High,1,0,1,1,High-Value Organic
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly,0,NJ,0.0,0,12,600,0.3669634520474856,Mid,0,0,1,0,Mid-Value Organic
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly,0,UT,0.0,0,4,292,0.254046618647459,Low,0,0,0,0,Low-Value Organic
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly,0,MT,0.0,0,26,1326,0.2925653594771242,Low,0,0,0,0,Low-Value Organic
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually,0,OH,0.0,0,1,22,0.1171768707482993,Low,0,0,0,0,Low-Value Organic
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly,0,CO,0.0,0,26,832,0.3222422302254235,Low,0,0,0,0,Low-Value Organic
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly,0,CA,0.0,0,52,1976,0.6464285714285715,High,1,0,1,1,High-Value Organic
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,0,UT,0.0,0,26,1716,0.5659497132186208,High,0,0,1,0,High-Value Organic
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly,0,KS,0.0,0,26,520,0.4967320261437908,Mid,1,0,1,0,Mid-Value Organic
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually,0,IL,0.0,0,1,44,0.3585034013605442,Mid,0,0,1,0,Mid-Value Organic
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,No,17,PayPal,Monthly,0,MN,0.0,0,12,372,0.2265722955849006,Low,1,0,0,0,Low-Value Organic
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months,0,NY,0.0,0,4,180,0.3822779111644658,Mid,0,0,1,0,Mid-Value Organic
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually,0,AZ,0.0,0,1,71,0.2397108843537414,Low,1,0,0,0,Low-Value Organic
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually,0,TN,0.0,0,1,96,0.6295918367346939,High,0,0,1,0,High-Value Organic
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly,0,AR,0.0,0,52,1664,0.4989795918367346,Mid,0,0,0,0,Mid-Value Organic
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Every 3 Months,0,CO,0.0,0,4,360,0.5153561424569828,High,0,0,1,0,High-Value Organic
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly,0,NV,0.0,0,26,1768,0.6219020941710017,High,1,0,1,1,High-Value Organic
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly,0,KS,0.0,0,52,2340,0.5123299319727891,High,0,0,0,0,High-Value Organic
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Free Shipping,No,No,45,Cash,Bi-Weekly,0,NY,0.0,0,26,1742,0.6585517540349474,High,1,0,1,1,High-Value Organic
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly,0,MN,0.0,0,26,1482,0.535252434307056,High,1,0,1,1,High-Value Organic
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually,0,OH,0.0,0,1,60,0.1802721088435374,Low,0,0,0,0,Low-Value Organic
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Every 3 Months,0,AZ,0.0,0,4,128,0.0968187274909963,Low,1,0,0,0,Low-Value Organic
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly,0,KY,0.0,0,12,348,0.2590552887821795,Low,1,0,0,0,Low-Value Organic
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly,0,MN,0.0,0,26,520,0.4219020941710017,Mid,1,0,1,0,Mid-Value Organic
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually,0,AR,0.0,0,1,98,0.3862244897959184,Mid,0,0,0,0,Mid-Value Organic
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly,0,WY,0.0,0,26,702,0.2129735227424302,Low,0,0,0,0,Low-Value Organic
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly,0,ND,0.0,0,12,804,0.383375016673336,Mid,0,0,0,0,Mid-Value Organic
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months,0,AL,0.0,0,4,328,0.2779411764705882,Low,0,0,0,0,Low-Value Organic
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly,0,MS,0.0,0,26,1872,0.4957116179805255,Mid,1,0,0,1,Mid-Value Organic
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually,0,IL,0.0,0,1,77,0.5436224489795919,High,1,0,1,0,High-Value Organic
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,0,AR,0.0,0,26,1924,0.470031345871682,Mid,0,0,0,0,Mid-Value Organic
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly,0,KS,0.0,0,26,1014,0.2697762438308657,Low,0,0,0,0,Low-Value Organic
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly,0,RI,0.0,0,52,4160,0.6513605442176871,High,1,0,0,1,High-Value Organic
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly,0,FL,0.0,0,52,3068,0.8223639455782313,High,1,0,1,1,High-Value Organic
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly,0,MO,0.0,0,26,1768,0.3633986928104575,Mid,1,0,0,1,Mid-Value Organic
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly,0,NC,0.0,0,4,308,0.3251350540216086,Low,0,0,0,0,Low-Value Organic
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,0,AL,0.0,0,4,200,0.4575330132052821,Mid,0,0,1,0,Mid-Value Organic
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly,0,WA,0.0,0,12,540,0.3053137921835401,Low,0,0,0,0,Low-Value Organic
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually,0,MI,0.0,0,1,71,0.3281462585034013,Low,0,0,0,0,Low-Value Organic
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly,0,WA,0.0,0,4,208,0.4386554621848739,Mid,1,0,1,0,Mid-Value Organic
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months,0,VT,0.0,0,4,200,0.165016006402561,Low,1,0,0,0,Low-Value Organic
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly,0,IL,0.0,0,4,264,0.3405262104841937,Low,1,0,0,0,Low-Value Organic
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly,0,NY,0.0,0,12,972,0.3668784180338802,Mid,1,0,0,1,Mid-Value Organic
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,0,RI,0.0,0,26,728,0.400813658796852,Mid,1,0,1,0,Mid-Value Organic
3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly,0,WA,0.0,0,26,1690,0.6230075363478725,High,0,0,1,0,High-Value Organic
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly,0,VA,0.0,0,12,960,0.335500867013472,Low,1,0,0,1,Low-Value Organic
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly,0,WI,0.0,0,12,1128,0.4822695744964653,Mid,1,0,0,1,Mid-Value Organic
3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually,0,MI,0.0,0,1,30,0.3273809523809524,Low,0,0,1,0,Low-Value Organic
3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly,0,TX,0.0,0,26,1170,0.4580415499533146,Mid,0,0,1,0,Mid-Value Organic
3680,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly,0,ID,0.0,0,26,2366,0.4864429104975323,Mid,0,0,0,0,Mid-Value Organic
3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly,0,IA,0.0,0,4,144,0.2835534213685474,Low,0,0,1,0,Low-Value Organic
3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly,0,CT,0.0,0,12,876,0.5104158329998666,High,1,0,1,0,High-Value Organic
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly,0,WY,0.0,0,26,1560,0.636187808456716,High,1,0,1,1,High-Value Organic
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,No,17,Venmo,Fortnightly,0,MS,0.0,0,26,2002,0.5097422302254234,High,0,0,0,0,High-Value Organic
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,0,PA,0.0,0,26,2236,0.7513238628784847,High,1,0,1,1,High-Value Organic
3686,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly,0,TN,0.0,0,26,1092,0.3639088968920901,Mid,0,0,0,0,Mid-Value Organic
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,17,Cash,Bi-Weekly,0,LA,0.0,0,26,1820,0.4805755635587568,Mid,1,0,0,1,Mid-Value Organic
3688,34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months,0,AR,0.0,0,4,176,0.30328131252501,Low,0,0,1,0,Low-Value Organic
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,No,8,Cash,Monthly,0,WV,0.0,0,12,1092,0.4153478057889821,Mid,0,0,0,0,Mid-Value Organic
3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Standard,No,No,8,Bank Transfer,Quarterly,0,SC,0.0,0,4,120,0.1088935574229691,Low,1,0,0,0,Low-Value Organic
3691,24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly,0,KS,0.0,0,26,598,0.1963068560757636,Low,0,0,0,0,Low-Value Organic
3692,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,No,24,PayPal,Weekly,0,MI,0.0,0,52,1092,0.4939625850340136,Mid,1,0,0,1,Mid-Value Organic
