customer_id,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
2869,0.0,0,4,196,0.4193527410964386,Mid,0,0,1,0,Mid-Value Organic
2870,0.0,0,52,3016,0.5937074829931973,High,1,0,0,1,High-Value Organic
2871,0.0,0,4,136,0.4044717887154862,Mid,1,0,1,0,Mid-Value Organic
2872,0.0,0,26,1118,0.5245381485927704,High,0,0,1,0,High-Value Organic
2873,0.0,0,1,48,0.1438775510204081,Low,0,0,0,0,Low-Value Organic
2874,0.0,0,12,480,0.2028478057889823,Low,0,0,0,0,Low-Value Organic
2875,0.0,0,1,29,0.0443027210884353,Low,0,0,0,0,Low-Value Organic
2876,0.0,0,52,4212,0.6759353741496598,High,0,0,0,0,High-Value Organic
2877,0.0,0,26,2184,0.4572762438308657,Mid,0,0,0,0,Mid-Value Organic
2878,0.0,0,12,552,0.404718554088302,Mid,0,0,1,0,Mid-Value Organic
2879,0.0,0,1,86,0.3566326530612245,Mid,1,0,0,0,Mid-Value Organic
2880,0.0,0,1,57,0.3582482993197279,Mid,1,0,1,0,Mid-Value Organic
2881,0.0,0,4,244,0.476155462184874,Mid,1,0,1,0,Mid-Value Organic
2882,0.0,0,1,90,0.3256802721088435,Low,1,0,0,0,Low-Value Organic
2883,0.0,0,26,1326,0.4422252234227024,Mid,0,0,0,0,Mid-Value Organic
2884,0.0,0,52,2496,0.5112244897959184,High,0,0,0,0,High-Value Organic
2885,0.0,0,4,200,0.4575330132052821,Mid,0,0,1,0,Mid-Value Organic
2886,0.0,0,26,2132,0.5101674002934508,High,0,0,0,0,High-Value Organic
2887,0.0,0,52,1716,0.5779761904761905,High,1,0,1,1,High-Value Organic
2888,0.0,0,26,728,0.2715619581165799,Low,0,0,0,0,Low-Value Organic
2889,0.0,0,4,168,0.2745398159263705,Low,1,0,0,0,Low-Value Organic
2890,0.0,0,1,43,0.2318877551020408,Low,0,0,0,0,Low-Value Organic
2891,0.0,0,12,660,0.3673886221155129,Mid,0,0,0,0,Mid-Value Organic
2892,0.0,0,12,876,0.353953247965853,Mid,0,0,0,0,Mid-Value Organic
2893,0.0,0,12,468,0.4639872615712952,Mid,0,0,1,0,Mid-Value Organic
2894,0.0,0,4,80,0.3121248499399759,Low,0,0,1,0,Low-Value Organic
2895,0.0,0,1,32,0.322108843537415,Low,0,0,1,0,Low-Value Organic
2896,0.0,0,12,1032,0.5373716153127918,High,1,0,1,1,High-Value Organic
2897,0.0,0,4,364,0.3222438975590236,Low,0,0,0,0,Low-Value Organic
2898,0.0,0,26,1534,0.3327014138988929,Low,0,0,0,0,Low-Value Organic
2899,0.0,0,1,33,0.2446428571428571,Low,1,0,1,0,Low-Value Organic
2900,0.0,0,26,1664,0.4895891690009337,Mid,1,0,0,1,Mid-Value Organic
2901,0.0,0,26,1742,0.5088918900893691,High,1,0,0,1,High-Value Organic
2902,0.0,0,4,172,0.42156362545018,Mid,0,0,1,0,Mid-Value Organic
2903,0.0,0,26,832,0.3358476724022942,Low,1,0,0,0,Low-Value Organic
2904,0.0,0,4,156,0.2552370948379351,Low,0,0,0,0,Low-Value Organic
2905,0.0,0,12,492,0.445109710550887,Mid,1,0,1,0,Mid-Value Organic
2906,0.0,0,26,1378,0.3893340669601173,Mid,1,0,0,1,Mid-Value Organic
2907,0.0,0,1,27,0.0699829931972789,Low,1,0,0,0,Low-Value Organic
2908,0.0,0,26,2132,0.7550653594771242,High,0,0,1,0,High-Value Organic
2909,0.0,0,4,348,0.3940126050420168,Mid,0,0,0,0,Mid-Value Organic
2910,0.0,0,4,312,0.5265806322529012,High,0,0,1,0,High-Value Organic
2911,0.0,0,12,384,0.3940042683740163,Mid,0,0,1,0,Mid-Value Organic
2912,0.0,0,4,152,0.3190976390556222,Low,0,0,1,0,Low-Value Organic
2913,0.0,0,26,962,0.4111027744431106,Mid,1,0,1,1,Mid-Value Organic
2914,0.0,0,4,332,0.356937775110044,Mid,0,0,0,0,Mid-Value Organic
2915,0.0,0,26,1872,0.3800653594771241,Mid,1,0,0,1,Mid-Value Organic
2916,0.0,0,26,780,0.4635687608376684,Mid,1,0,1,0,Mid-Value Organic
2917,0.0,0,26,1716,0.4366980125383486,Mid,0,0,0,0,Mid-Value Organic
2918,0.0,0,1,45,0.4375,Mid,0,0,1,0,Mid-Value Organic
2919,0.0,0,52,3796,0.7922619047619048,High,1,0,1,1,High-Value Organic
2920,0.0,0,12,804,0.4718103908229958,Mid,1,0,1,0,Mid-Value Organic
2921,0.0,0,26,1872,0.3936708016539949,Mid,1,0,0,1,Mid-Value Organic
2922,0.0,0,26,624,0.2480925703614779,Low,1,0,0,0,Low-Value Organic
2923,0.0,0,4,272,0.3216486594637855,Low,0,0,0,0,Low-Value Organic
2924,0.0,0,4,280,0.3027711084433773,Low,1,0,0,0,Low-Value Organic
2925,0.0,0,4,256,0.4478391356542617,Mid,0,0,1,0,Mid-Value Organic
2926,0.0,0,4,364,0.6011554621848739,High,0,0,1,0,High-Value Organic
2927,0.0,0,52,4264,0.6460884353741496,High,1,0,0,1,High-Value Organic
2928,0.0,0,26,624,0.2753034547152194,Low,0,0,0,0,Low-Value Organic
2929,0.0,0,52,4160,0.6921768707482993,High,0,0,0,0,High-Value Organic
2930,0.0,0,26,1378,0.5798102574363079,High,1,0,1,1,High-Value Organic
2931,0.0,0,12,600,0.2853307989862612,Low,1,0,0,0,Low-Value Organic
2932,0.0,0,26,806,0.5357626383886888,High,1,0,1,0,High-Value Organic
2933,0.0,0,4,352,0.316546618647459,Low,1,0,0,0,Low-Value Organic
2934,0.0,0,12,624,0.3889022275576897,Mid,1,0,1,0,Mid-Value Organic
2935,0.0,0,4,88,0.3000500200080032,Low,1,0,1,0,Low-Value Organic
2936,0.0,0,52,1404,0.4305272108843537,Mid,1,0,0,1,Mid-Value Organic
2937,0.0,0,52,1768,0.6977891156462586,High,0,0,1,0,High-Value Organic
2938,0.0,0,52,2028,0.5077380952380953,High,1,0,0,1,High-Value Organic
2939,0.0,0,12,636,0.3046335200746965,Low,0,0,0,0,Low-Value Organic
2940,0.0,0,52,2392,0.6661564625850339,High,1,0,1,1,High-Value Organic
2941,0.0,0,12,1020,0.4243614112311591,Mid,1,0,0,1,Mid-Value Organic
2942,0.0,0,12,1032,0.523766173135921,High,0,0,1,0,High-Value Organic
2943,0.0,0,52,3276,0.7573979591836735,High,0,0,1,0,High-Value Organic
2944,0.0,0,12,528,0.4167933840202747,Mid,0,0,1,0,Mid-Value Organic
2945,0.0,0,4,380,0.352516006402561,Mid,1,0,0,0,Mid-Value Organic
2946,0.0,0,4,196,0.1404411764705882,Low,1,0,0,0,Low-Value Organic
2947,0.0,0,4,308,0.4475840336134453,Mid,0,0,1,0,Mid-Value Organic
2948,0.0,0,1,63,0.5125000000000001,High,1,0,1,0,High-Value Organic
2949,0.0,0,26,2158,0.6775993730825663,High,0,0,1,0,High-Value Organic
2950,0.0,0,1,93,0.3994047619047619,Mid,1,0,0,0,Mid-Value Organic
2951,0.0,0,4,364,0.6079581832733093,High,1,0,1,0,High-Value Organic
2952,0.0,0,52,5148,0.7509353741496598,High,1,0,0,1,High-Value Organic
2953,0.0,0,12,288,0.1157729758570094,Low,1,0,0,0,Low-Value Organic
2954,0.0,0,1,82,0.326360544217687,Low,1,0,0,0,Low-Value Organic
2955,0.0,0,1,28,0.1285714285714285,Low,1,0,0,0,Low-Value Organic
2956,0.0,0,1,67,0.5019557823129251,Mid,0,0,1,0,Mid-Value Organic
2957,0.0,0,12,1056,0.5525076697345604,High,0,0,1,0,High-Value Organic
2958,0.0,0,1,70,0.2151360544217687,Low,1,0,0,0,Low-Value Organic
2959,0.0,0,12,1200,0.5889022275576897,High,1,0,1,1,High-Value Organic
2960,0.0,0,4,112,0.1073629451780712,Low,1,0,0,0,Low-Value Organic
2961,0.0,0,52,2496,0.7629251700680273,High,0,0,1,0,High-Value Organic
2962,0.0,0,26,1118,0.3952864479124983,Mid,0,0,0,0,Mid-Value Organic
2963,0.0,0,4,160,0.3818527410964386,Mid,1,0,1,0,Mid-Value Organic
2964,0.0,0,52,5044,0.8378401360544218,High,0,0,1,0,High-Value Organic
2965,0.0,0,26,650,0.2658646792050154,Low,1,0,0,0,Low-Value Organic
2966,0.0,0,26,1170,0.4308306655995732,Mid,1,0,0,1,Mid-Value Organic
2967,0.0,0,4,196,0.3921418567426971,Mid,0,0,1,0,Mid-Value Organic
2968,0.0,0,1,36,0.3319727891156462,Low,0,0,1,0,Low-Value Organic
2969,0.0,0,4,192,0.2995398159263705,Low,1,0,0,0,Low-Value Organic
2970,0.0,0,4,248,0.323859543817527,Low,1,0,0,0,Low-Value Organic
2971,0.0,0,26,1924,0.6809156996131787,High,0,0,1,0,High-Value Organic
2972,0.0,0,4,400,0.4073629451780712,Mid,1,0,0,0,Mid-Value Organic
2973,0.0,0,4,156,0.1668017206882753,Low,1,0,0,0,Low-Value Organic
2974,0.0,0,26,1690,0.3645041349873283,Mid,0,0,0,0,Mid-Value Organic
2975,0.0,0,52,5148,0.8869897959183674,High,1,0,1,1,High-Value Organic
2976,0.0,0,4,272,0.5393357342937174,High,1,0,1,0,High-Value Organic
2977,0.0,0,26,2522,0.6679054955315459,High,0,0,1,0,High-Value Organic
2978,0.0,0,1,47,0.2417517006802721,Low,0,0,0,0,Low-Value Organic
2979,0.0,0,26,1456,0.6399293050553555,High,1,0,1,1,High-Value Organic
2980,0.0,0,52,4732,0.7176020408163265,High,0,0,0,0,High-Value Organic
2981,0.0,0,12,1116,0.4304838602107509,Mid,1,0,0,1,Mid-Value Organic
2982,0.0,0,1,36,0.3115646258503401,Low,1,0,1,0,Low-Value Organic
2983,0.0,0,52,2340,0.4579081632653061,Mid,0,0,0,0,Mid-Value Organic
2984,0.0,0,4,176,0.1196078431372549,Low,0,0,0,0,Low-Value Organic
2985,0.0,0,26,832,0.4514939309056956,Mid,1,0,1,0,Mid-Value Organic
2986,0.0,0,26,936,0.3661197812458316,Mid,0,0,0,0,Mid-Value Organic
2987,0.0,0,12,1020,0.4447695744964653,Mid,0,0,0,0,Mid-Value Organic
2988,0.0,0,12,432,0.4174736561291183,Mid,0,0,1,0,Mid-Value Organic
2989,0.0,0,12,660,0.4218103908229958,Mid,1,0,1,0,Mid-Value Organic
2990,0.0,0,52,1040,0.3673469387755101,Mid,1,0,0,1,Mid-Value Organic
2991,0.0,0,12,1092,0.5241913432039482,High,1,0,0,1,High-Value Organic
2992,0.0,0,26,1846,0.4167150193410697,Mid,1,0,0,1,Mid-Value Organic
2993,0.0,0,52,3328,0.6799319727891157,High,1,0,0,1,High-Value Organic
2994,0.0,0,26,546,0.2832116179805255,Low,1,0,0,0,Low-Value Organic
2995,0.0,0,4,400,0.4413765506202481,Mid,0,0,0,0,Mid-Value Organic
2996,0.0,0,26,2496,0.7589769241029746,High,0,0,1,0,High-Value Organic
2997,0.0,0,4,364,0.3494547819127651,Low,0,0,0,0,Low-Value Organic
2998,0.0,0,4,160,0.1913765506202481,Low,0,0,0,0,Low-Value Organic
2999,0.0,0,4,212,0.3543867547018807,Mid,1,0,1,0,Mid-Value Organic
3000,0.0,0,12,576,0.2497865812991863,Low,1,0,0,0,Low-Value Organic
3001,0.0,0,52,3640,0.5824829931972789,High,0,0,0,0,High-Value Organic
3002,0.0,0,4,116,0.24078131252501,Low,1,0,1,0,Low-Value Organic
3003,0.0,0,4,116,0.1795568227290916,Low,0,0,0,0,Low-Value Organic
3004,0.0,0,4,212,0.2387404961984793,Low,0,0,0,0,Low-Value Organic
3005,0.0,0,26,2054,0.5588918900893691,High,0,0,0,0,High-Value Organic
3006,0.0,0,52,3380,0.5480442176870749,High,0,0,0,0,High-Value Organic
3007,0.0,0,26,2574,0.6014088968920902,High,0,0,0,0,High-Value Organic
3008,0.0,0,52,3120,0.7040816326530613,High,0,0,1,0,High-Value Organic
3009,0.0,0,52,4472,0.7307823129251702,High,1,0,0,1,High-Value Organic
3010,0.0,0,26,1898,0.4318510737628384,Mid,1,0,0,1,Mid-Value Organic
3011,0.0,0,1,45,0.1994047619047619,Low,0,0,0,0,Low-Value Organic
3012,0.0,0,4,280,0.3435874349739896,Low,0,0,0,0,Low-Value Organic
3013,0.0,0,1,65,0.2895408163265306,Low,0,0,0,0,Low-Value Organic
3014,0.0,0,12,660,0.2993614112311591,Low,1,0,0,0,Low-Value Organic
3015,0.0,0,4,260,0.4588085234093637,Mid,1,0,1,0,Mid-Value Organic
3016,0.0,0,26,546,0.3444361077764439,Low,0,0,1,0,Low-Value Organic
3017,0.0,0,4,104,0.2486894757903161,Low,1,0,1,0,Low-Value Organic
3018,0.0,0,26,1846,0.5323612778444712,High,0,0,0,0,High-Value Organic
3019,0.0,0,26,1066,0.386953114579165,Mid,0,0,0,0,Mid-Value Organic
3020,0.0,0,1,44,0.1952380952380952,Low,1,0,0,0,Low-Value Organic
3021,0.0,0,4,324,0.5935024009603841,High,0,0,1,0,High-Value Organic
3022,0.0,0,4,308,0.5700330132052821,High,1,0,1,0,High-Value Organic
3023,0.0,0,52,1352,0.5079931972789116,High,1,0,0,1,High-Value Organic
3024,0.0,0,4,124,0.0858493397358943,Low,0,0,0,0,Low-Value Organic
3025,0.0,0,4,328,0.5908663465386155,High,1,0,1,0,High-Value Organic
3026,0.0,0,12,720,0.2793784180338802,Low,0,0,0,0,Low-Value Organic
3027,0.0,0,1,70,0.2423469387755102,Low,0,0,0,0,Low-Value Organic
3028,0.0,0,4,104,0.3575330132052821,Mid,0,0,1,0,Mid-Value Organic
3029,0.0,0,4,400,0.3937575030012004,Mid,0,0,0,0,Mid-Value Organic
3030,0.0,0,4,328,0.2779411764705882,Low,0,0,0,0,Low-Value Organic
3031,0.0,0,52,1248,0.4996598639455782,Mid,0,0,0,0,Mid-Value Organic
3032,0.0,0,12,888,0.4941743364012271,Mid,1,0,1,0,Mid-Value Organic
3033,0.0,0,4,232,0.3344037615046018,Low,0,0,0,0,Low-Value Organic
3034,0.0,0,52,2912,0.5377551020408163,High,0,0,0,0,High-Value Organic
3035,0.0,0,4,148,0.2537064825930372,Low,0,0,0,0,Low-Value Organic
3036,0.0,0,26,1664,0.4623782846471922,Mid,1,0,0,1,Mid-Value Organic
3037,0.0,0,26,1508,0.362548352674403,Mid,1,0,0,1,Mid-Value Organic
3038,0.0,0,1,44,0.1068027210884353,Low,1,0,0,0,Low-Value Organic
3039,0.0,0,1,39,0.3172619047619047,Low,1,0,1,0,Low-Value Organic
3040,0.0,0,26,1248,0.4841469921301853,Mid,0,0,1,0,Mid-Value Organic
3041,0.0,0,26,832,0.2746231826063758,Low,1,0,0,0,Low-Value Organic
3042,0.0,0,12,948,0.4945995064692544,Mid,1,0,1,1,Mid-Value Organic
3043,0.0,0,4,108,0.1372098839535814,Low,0,0,0,0,Low-Value Organic
3044,0.0,0,12,1176,0.5057389622515672,Mid,0,0,0,0,Mid-Value Organic
3045,0.0,0,4,268,0.2766656662665066,Low,0,0,0,0,Low-Value Organic
3046,0.0,0,26,962,0.2546401894090969,Low,1,0,0,1,Low-Value Organic
3047,0.0,0,4,196,0.3037064825930372,Low,0,0,0,0,Low-Value Organic
3048,0.0,0,26,1924,0.4020041349873283,Mid,1,0,0,1,Mid-Value Organic
3049,0.0,0,26,2418,0.7804905295451513,High,1,0,1,1,High-Value Organic
3050,0.0,0,26,1560,0.6021742030145392,High,0,0,1,0,High-Value Organic
3051,0.0,0,4,304,0.4366146458583433,Mid,0,0,1,0,Mid-Value Organic
3052,0.0,0,4,256,0.5294717887154862,High,1,0,1,0,High-Value Organic
3053,0.0,0,26,988,0.2792150193410698,Low,1,0,0,1,Low-Value Organic
3054,0.0,0,12,1092,0.5105859010270775,High,0,0,0,0,High-Value Organic
3055,0.0,0,12,840,0.504718554088302,Mid,1,0,1,0,Mid-Value Organic
3056,0.0,0,26,572,0.1989429104975323,Low,1,0,0,0,Low-Value Organic
3057,0.0,0,26,1534,0.4211367880485527,Mid,1,0,0,1,Mid-Value Organic
3058,0.0,0,52,1144,0.511734693877551,High,0,0,1,0,High-Value Organic
3059,0.0,0,26,1924,0.4020041349873283,Mid,1,0,0,1,Mid-Value Organic
3060,0.0,0,4,284,0.5110194077631053,High,0,0,1,0,High-Value Organic
3061,0.0,0,12,960,0.3218954248366013,Low,1,0,0,1,Low-Value Organic
3062,0.0,0,4,236,0.311359543817527,Low,1,0,0,0,Low-Value Organic
3063,0.0,0,12,1152,0.6470654928638121,High,0,0,1,0,High-Value Organic
3064,0.0,0,26,1118,0.4156946111778044,Mid,1,0,0,1,Mid-Value Organic
3065,0.0,0,4,304,0.5794717887154862,High,0,0,1,0,High-Value Organic
3066,0.0,0,26,1534,0.3667150193410697,Mid,0,0,0,0,Mid-Value Organic
3067,0.0,0,4,192,0.217907162865146,Low,1,0,0,0,Low-Value Organic
3068,0.0,0,52,1144,0.348469387755102,Low,0,0,0,0,Low-Value Organic
3069,0.0,0,52,2080,0.4370748299319728,Mid,1,0,0,1,Mid-Value Organic
3070,0.0,0,4,292,0.3492847138855542,Low,1,0,0,0,Low-Value Organic
3071,0.0,0,26,676,0.4741129785247431,Mid,0,0,1,0,Mid-Value Organic
3072,0.0,0,12,492,0.1934090302787781,Low,0,0,0,0,Low-Value Organic
3073,0.0,0,4,392,0.6507302921168466,High,0,0,1,0,High-Value Organic
3074,0.0,0,26,1638,0.3833816860077363,Mid,0,0,0,0,Mid-Value Organic
3075,0.0,0,26,1430,0.5337218220621582,High,1,0,1,1,High-Value Organic
3076,0.0,0,4,360,0.447328931572629,Mid,0,0,0,0,Mid-Value Organic
3077,0.0,0,26,1196,0.3533646792050153,Mid,0,0,0,0,Mid-Value Organic
3078,0.0,0,26,2288,0.6644191009737228,High,0,0,1,0,High-Value Organic
3079,0.0,0,26,2470,0.6323612778444712,High,0,0,0,0,High-Value Organic
3080,0.0,0,1,31,0.0662414965986394,Low,1,0,0,0,Low-Value Organic
3081,0.0,0,26,1092,0.2822762438308656,Low,1,0,0,1,Low-Value Organic
3082,0.0,0,52,2288,0.501360544217687,Mid,1,0,0,1,Mid-Value Organic
3083,0.0,0,1,99,0.4584183673469388,Mid,1,0,0,0,Mid-Value Organic
3084,0.0,0,4,80,0.20328131252501,Low,0,0,1,0,Low-Value Organic
3085,0.0,0,12,444,0.4284430438842204,Mid,0,0,1,0,Mid-Value Organic
3086,0.0,0,4,200,0.2058323329331732,Low,0,0,0,0,Low-Value Organic
3087,0.0,0,4,292,0.4105092036814726,Mid,0,0,1,0,Mid-Value Organic
3088,0.0,0,12,1008,0.5290382819794585,High,0,0,1,0,High-Value Organic
3089,0.0,0,4,256,0.4342336934773909,Mid,0,0,1,0,Mid-Value Organic
3090,0.0,0,26,546,0.3172252234227024,Low,1,0,0,0,Low-Value Organic
3091,0.0,0,4,144,0.1815126050420168,Low,1,0,0,0,Low-Value Organic
3092,0.0,0,1,81,0.5602891156462585,High,0,0,1,0,High-Value Organic
3093,0.0,0,26,1404,0.393500733626784,Mid,0,0,0,0,Mid-Value Organic
3094,0.0,0,4,252,0.3076180472188876,Low,1,0,0,0,Low-Value Organic
3095,0.0,0,52,3068,0.5502551020408163,High,0,0,0,0,High-Value Organic
3096,0.0,0,26,1378,0.3825313458716819,Mid,0,0,0,0,Mid-Value Organic
3097,0.0,0,12,756,0.38031379218354,Mid,0,0,0,0,Mid-Value Organic
3098,0.0,0,4,132,0.3322779111644657,Low,0,0,1,0,Low-Value Organic
3099,0.0,0,4,256,0.5362745098039216,High,0,0,1,0,High-Value Organic
3100,0.0,0,26,2548,0.624453114579165,High,0,0,0,0,High-Value Organic
3101,0.0,0,52,4420,0.6177721088435374,High,1,0,0,1,High-Value Organic
3102,0.0,0,26,2132,0.4761537948512738,Mid,0,0,0,0,Mid-Value Organic
3103,0.0,0,26,2210,0.6247082166199813,High,1,0,1,1,High-Value Organic
3104,0.0,0,52,1924,0.6830782312925171,High,0,0,1,0,High-Value Organic
3105,0.0,0,26,1456,0.5855075363478724,High,1,0,1,1,High-Value Organic
3106,0.0,0,12,396,0.2349056289182339,Low,0,0,0,0,Low-Value Organic
3107,0.0,0,1,57,0.2834183673469387,Low,1,0,0,0,Low-Value Organic
3108,0.0,0,26,806,0.3248782846471922,Low,1,0,0,0,Low-Value Organic
3109,0.0,0,12,828,0.3168784180338802,Low,0,0,0,0,Low-Value Organic
3110,0.0,0,26,2392,0.7763238628784848,High,1,0,1,1,High-Value Organic
3111,0.0,0,26,1196,0.2785347472322262,Low,1,0,0,1,Low-Value Organic
3112,0.0,0,4,324,0.4370398159263706,Mid,1,0,0,0,Mid-Value Organic
3113,0.0,0,1,97,0.4909013605442177,Mid,1,0,1,0,Mid-Value Organic
3114,0.0,0,52,4836,0.6443027210884354,High,0,0,0,0,High-Value Organic
3115,0.0,0,26,1456,0.612718420701614,High,1,0,1,1,High-Value Organic
3116,0.0,0,26,1378,0.3553204615179404,Mid,1,0,0,1,Mid-Value Organic
3117,0.0,0,52,3432,0.525,High,0,0,0,0,High-Value Organic
3118,0.0,0,26,1300,0.3088068560757636,Low,0,0,0,0,Low-Value Organic
3119,0.0,0,4,388,0.5445228091236495,High,1,0,1,0,High-Value Organic
3120,0.0,0,4,316,0.4014955982392957,Mid,1,0,0,0,Mid-Value Organic
3121,0.0,0,26,1976,0.6076163798852875,High,1,0,1,1,High-Value Organic
3122,0.0,0,52,1976,0.510374149659864,High,0,0,0,0,High-Value Organic
3123,0.0,0,26,1170,0.4920551553954915,Mid,0,0,1,0,Mid-Value Organic
3124,0.0,0,26,2002,0.6662048152594371,High,0,0,1,0,High-Value Organic
3125,0.0,0,4,204,0.1691826730692277,Low,0,0,0,0,Low-Value Organic
3126,0.0,0,4,104,0.0582132853141256,Low,1,0,0,0,Low-Value Organic
3127,0.0,0,26,1976,0.580405495531546,High,0,0,1,0,High-Value Organic
3128,0.0,0,4,376,0.613655462184874,High,0,0,1,0,High-Value Organic
3129,0.0,0,1,32,0.1792517006802721,Low,1,0,0,0,Low-Value Organic
3130,0.0,0,4,80,0.2849139655862345,Low,1,0,1,0,Low-Value Organic
3131,0.0,0,4,80,0.2440976390556222,Low,1,0,1,0,Low-Value Organic
3132,0.0,0,4,236,0.2501350540216086,Low,0,0,0,0,Low-Value Organic
3133,0.0,0,4,388,0.5105092036814726,High,1,0,1,0,High-Value Organic
3134,0.0,0,26,1768,0.5538748832866479,High,1,0,1,1,High-Value Organic
3135,0.0,0,52,3432,0.8379251700680271,High,1,0,1,1,High-Value Organic
3136,0.0,0,26,2210,0.7539599173002535,High,1,0,1,1,High-Value Organic
3137,0.0,0,26,832,0.4038748832866479,Mid,0,0,1,0,Mid-Value Organic
3138,0.0,0,12,528,0.2603307989862611,Low,0,0,0,0,Low-Value Organic
3139,0.0,0,4,380,0.5974139655862345,High,1,0,1,0,High-Value Organic
3140,0.0,0,52,4420,0.6245748299319728,High,1,0,0,1,High-Value Organic
3141,0.0,0,52,2288,0.6782312925170069,High,1,0,1,1,High-Value Organic
3142,0.0,0,26,780,0.5179905295451515,High,1,0,1,0,High-Value Organic
3143,0.0,0,4,84,0.0237745098039215,Low,1,0,0,0,Low-Value Organic
3144,0.0,0,4,88,0.1980092036814726,Low,0,0,1,0,Low-Value Organic
3145,0.0,0,4,280,0.3027711084433773,Low,0,0,0,0,Low-Value Organic
3146,0.0,0,26,754,0.3029395091369881,Low,1,0,0,0,Low-Value Organic
3147,0.0,0,1,83,0.3849489795918367,Mid,1,0,0,0,Mid-Value Organic
3148,0.0,0,52,5148,0.7985544217687076,High,1,0,0,1,High-Value Organic
3149,0.0,0,52,1820,0.4910714285714285,Mid,1,0,0,1,Mid-Value Organic
3150,0.0,0,1,40,0.1377551020408163,Low,1,0,0,0,Low-Value Organic
3151,0.0,0,26,650,0.2250483526744031,Low,0,0,0,0,Low-Value Organic
3152,0.0,0,4,256,0.5158663465386155,High,0,0,1,0,High-Value Organic
3153,0.0,0,12,1080,0.4724056289182339,Mid,0,0,0,0,Mid-Value Organic
3154,0.0,0,26,2288,0.7528544751233827,High,0,0,1,0,High-Value Organic
3155,0.0,0,4,220,0.3763255302120848,Mid,1,0,1,0,Mid-Value Organic
3156,0.0,0,1,90,0.516156462585034,High,1,0,1,0,High-Value Organic
3157,0.0,0,12,600,0.3125416833400027,Low,0,0,0,0,Low-Value Organic
3158,0.0,0,26,884,0.2489429104975323,Low,0,0,0,0,Low-Value Organic
3159,0.0,0,12,924,0.6019124316393224,High,1,0,1,1,High-Value Organic
3160,0.0,0,4,356,0.327516006402561,Low,0,0,0,0,Low-Value Organic
3161,0.0,0,26,2262,0.6874633186607976,High,1,0,1,1,High-Value Organic
3162,0.0,0,12,924,0.595109710550887,High,1,0,1,1,High-Value Organic
3163,0.0,0,4,340,0.4741146458583433,Mid,1,0,1,0,Mid-Value Organic
3164,0.0,0,12,792,0.5016573295985061,Mid,0,0,1,0,Mid-Value Organic
3165,0.0,0,1,32,0.1520408163265306,Low,0,0,0,0,Low-Value Organic
3166,0.0,0,4,368,0.5713085234093637,High,0,0,1,0,High-Value Organic
3167,0.0,0,26,2080,0.658296651994131,High,0,0,1,0,High-Value Organic
3168,0.0,0,26,2028,0.4594871281846071,Mid,0,0,0,0,Mid-Value Organic
3169,0.0,0,26,624,0.268500733626784,Low,0,0,0,0,Low-Value Organic
3170,0.0,0,52,3068,0.5094387755102041,High,1,0,0,1,High-Value Organic
3171,0.0,0,26,1066,0.3121231826063759,Low,1,0,0,1,Low-Value Organic
3172,0.0,0,26,676,0.3584667200213419,Mid,0,0,1,0,Mid-Value Organic
3173,0.0,0,26,1352,0.4940109377084167,Mid,0,0,1,0,Mid-Value Organic
3174,0.0,0,26,1196,0.4826163798852874,Mid,1,0,1,1,Mid-Value Organic
3175,0.0,0,12,624,0.4365212751767373,Mid,1,0,1,0,Mid-Value Organic
3176,0.0,0,4,168,0.2813425370148059,Low,0,0,1,0,Low-Value Organic
3177,0.0,0,12,444,0.4012321595304788,Mid,1,0,1,0,Mid-Value Organic
3178,0.0,0,12,624,0.4093103908229958,Mid,0,0,1,0,Mid-Value Organic
3179,0.0,0,1,34,0.2420068027210884,Low,0,0,1,0,Low-Value Organic
3180,0.0,0,26,2288,0.5215619581165799,High,1,0,0,1,High-Value Organic
3181,0.0,0,52,4576,0.9227891156462584,High,1,0,1,1,High-Value Organic
3182,0.0,0,4,204,0.3256452581032413,Low,1,0,1,0,Low-Value Organic
3183,0.0,0,1,97,0.3412414965986394,Low,0,0,0,0,Low-Value Organic
3184,0.0,0,4,224,0.2580432172869147,Low,0,0,0,0,Low-Value Organic
3185,0.0,0,4,212,0.3543867547018807,Mid,1,0,1,0,Mid-Value Organic
3186,0.0,0,1,71,0.2465136054421768,Low,1,0,0,0,Low-Value Organic
3187,0.0,0,1,93,0.5898809523809524,High,1,0,1,0,High-Value Organic
3188,0.0,0,52,3744,0.733673469387755,High,0,0,1,0,High-Value Organic
3189,0.0,0,12,708,0.4928988261971455,Mid,0,0,1,0,Mid-Value Organic
3190,0.0,0,26,2262,0.63984427104175,High,1,0,1,1,High-Value Organic
3191,0.0,0,26,2028,0.4322762438308656,Mid,0,0,0,0,Mid-Value Organic
3192,0.0,0,4,272,0.4985194077631052,Mid,1,0,1,0,Mid-Value Organic
3193,0.0,0,26,1976,0.5259837268240629,High,0,0,0,0,High-Value Organic
3194,0.0,0,26,2574,0.723857876483927,High,1,0,1,1,High-Value Organic
3195,0.0,0,26,1352,0.3579565159397092,Mid,1,0,0,1,Mid-Value Organic
3196,0.0,0,4,232,0.4160364145658263,Mid,1,0,1,0,Mid-Value Organic
